id,timestamp,source,rating,feedback_text
2364,"February 4, 2024",survey_comment,3,The map screen freezes and I cannot place an order (order #859461)
1633,Mar 10 2024,survey_comment,2,The map screen freezes and I cannot place an order Agent Arjun was handling it.
1649,2024-02-15,support_ticket,,Login button does nothing on the latest update (order #357516)
1451,Mar 2 2024,app_store_review,3,Customer care kept me on hold for 40 minutes then disconnected - my fruits order in Bangalore!!!!
1266,16/02/2024,survey_comment,2,My order arrived almost an hour late and the food was cold
1798,22/03/2024,survey_comment,2,The invoice amount does not match what the app showed me (order #115267)
2651,22-Jan-24,app_store_review,,👍
1356,,app_store_review,2,Food was spilled all over the bag when it reached me (order #966582)
2536,2024-02-08,app_store_review,5,"Oh great, crashed again right at checkout, just love it"
2712,26/03/2024,app_store_review,5,Payment failed but money got deducted from my account
2603,2024-02-05,survey_comment,,"Random question, who designed your logo it looks nice"
1114,Mar 12 2024,survey_comment,1,Payment failed but money got deducted from my account (order #605612)
1328,Feb 27 2024,app_store_review,3,Nobody from support replied to my three emails - my groceries order in Pune
1081,Mar 11 2024,survey_comment,1,  Login button does nothing on the latest update - my biryani order in Kolkata   
1770,,survey_comment,2,Coupon SAVE50 did not apply at checkout and I paid full price
1428,01/01/2024,app_store_review,3,ok i guess
2079,2024-03-04,survey_comment,3,oook i guess
1011,,survey_comment,,"Love this app, ordering is so smooth and fast (order #267753)"
1943,02/15/2024,survey_comment,3,WORKS FINE FOR ME MOST OF THE TIME
1366,Jan 23 2024,app_store_review,2,Order marked delivered but nothing arrived at my place. This is the fourth time.
1580,,survey_comment,3,"Average experience, could be better"
1901,Jan 4 2024,support_ticket,2,"Package was left at the wrong door, I never received it (order #825657)"
1878,08/03/2024,survey_comment,3,"Package was left at the wrong door, I never received it (order #220607)"
1187,2024-02-15 06:51:07,support_ticket,2,"CANNOT ADD ADDRESS, THE SAVE BUTTON IS GREYED OUT"
1139,28/02/2024,app_store_review,,"  Five stars, the app is fantastic and reliable (order #362147)   "
2409,21-Mar-24,app_store_review,,"Five stars, the app is fantastic and reliable. This is the fourth time."
1845,Jan 2 2024,survey_comment,2,Nobody from support replied to my three emails - my biryani order in Chennai
2022,,support_ticket,1,Why is there a service fee I never agreed to on my bill
1719,14/01/2024,app_store_review,1,"ITEMS WERE MISSING FROM MY DELIVERY, GOT ONLY HALF THE ORDER AGENT NEHA WAS HANDLING IT."
1723,02/10/2024,survey_comment,,Login button does nothing on the latest update (order #419736)
2373,03/03/2024,survey_comment,,Works fine for me most of the time
1275,2024-03-08,support_ticket,1,"My refund still hasn't come after 10 days, this is ridiculous"
1927,02/19/2024,survey_comment,,Got charged for a subscription I cancelled last month (order #409967)!!!!
1854,Mar 20 2024,support_ticket,2,Why is there a service fee I never agreed to on my bill (order #973073)
2219,10-Jan-24,survey_comment,3,"CANNOT ADD ADDRESS, THE SAVE BUTTON IS GREYED OUT"
1636,03/18/2024,survey_comment,3,Driver could not find my building and just cancelled. This is the fourth time.
2569,28-Mar-24,support_ticket,,Order came late AND I was charged a delivery fee that should have been free
2333,02/17/2024,survey_comment,1,The new version drains my battery so fast - my groceries order in Hyderabad
1650,,support_ticket,3,Why is there a service fee I never agreed to on my bill (order #928028)
1173,01/15/2024,app_store_review,2,"I was charged twice for the same order, please refund the extra amount (order #449218)"
1787,2024-02-03 19:51:15,survey_comment,1,"Cannot add address, the save button is greyed out (order #107804)"
1730,28-Jan-24,support_ticket,,"Five stars, the app is fantastic and reliable - my milk order in Hyderabad"
1056,"March 19, 2024",support_ticket,,"It is okay, nothing special"
2238,"February 28, 2024",app_store_review,2,Notifications stopped working after the update Agent Vikram was handling it.
1699,22-Feb-24,app_store_review,3,Works fine for me most of the time
1456,,support_ticket,1,The new version drains my battery so fast - my biryani order in Bangalore
2575,02/15/2024,support_ticket,2,Order came late AND I was charged a delivery fee that should have been free
1303,"February 11, 2024",survey_comment,3,The map screen freezes and I cannot place an order
2449,Mar 24 2024,survey_comment,2,  Search bar shows no results even for items that exist   
1146,09/03/2024,app_store_review,,"It is okay, nothing special"
1020,28/03/2024,support_ticket,1,The map screen freezes and I cannot place an order Agent Vikram was handling it.
1704,04/03/2024,survey_comment,1,"Double deduction on my card for order, need this reversed asap"
1616,Jan 27 2024,app_store_review,5,"GREAT EXPERIENCE OVERALL, FOOD ALWAYS FRESH AGENT VIKRAM WAS HANDLING IT."
2183,Mar 12 2024,support_ticket,1,  Thank you to the agent Priya who handled my complaint so well (order #523709)   
1398,2024-01-19 12:41:24,survey_comment,2,App stuck on loading screen for 5 minutes then closed
2264,,support_ticket,3,Chat suppooort gave me copy paste answers that did not help - my sushi order in Kolkata
1906,25-Mar-24,app_store_review,5,"Love this app, ordering is so smooth and fast"
2740,Mar 22 2024,support_ticket,,   
2131,16-Jan-24,support_ticket,2,Thank you to the agent Priya who handled my complaint so well
2564,2024-03-26 12:36:24,app_store_review,1,"Driver was rude and items were missing, also the refund never came"
2294,02/05/2024,app_store_review,3,"Average experience, could be better"
1105,2024-01-26,support_ticket,5,"Five stars, the app is fantastic and reliable (order #251716)"
2783,2024-02-24 21:38:08,survey_comment,1,The store staff was friendly when I picked up my order (order #413048)  
1683,2024-02-24 21:38:08,survey_comment,1,The store staff was friendly when I picked up my order (order #413048)
1029,22/01/2024,survey_comment,5,"Great experience overall, food always fresh. This is the first time."
1317,2024-01-25 09:55:34,app_store_review,2,Nobody from support replied to my three emails Agent Rahul was handling it.
1717,Mar 22 2024,app_store_review,3,ok i guess
2176,Feb 17 2024,app_store_review,,The new version drains my battery so fast. This is the fourth time.
2353,2024-02-25 21:34:26,app_store_review,3,The new version drains my battery so fast - my milk order in Kolkata
1044,05/03/2024,app_store_review,2,"Package was left at the wrong door, I never received it Agent Neha was handling it."
2042,Mar 14 2024,support_ticket,1,Delivery person was rude and threw the bag on the floor
1333,Jan 21 2024,app_store_review,,Why is there a service fee I never agreed to on my bill Agent Anil was handling it.
1342,2024-02-04,app_store_review,2,Login button does nothing on the latest update (order #122977)
2113,,support_ticket,2,The support agent was very helpful and solved my issue quickly - my milk order in Pune
2168,Mar 1 2024,support_ticket,1,Waited two hours and the order was finally cancelled by the app. This is the fourth time.!!!!
1609,23-Mar-24,app_store_review,,meh!!!!
1010,,support_ticket,1,Search bar shows no results even for items that exist Agent Sana was handling it.
1747,2024-03-17,survey_comment,2,The store staff was friendly when I picked up my order (order #372235)
1826,,survey_comment,5,"Best delivery service in my city, never had an issue (order #228864)"
1579,,support_ticket,5,"Great experience overall, food always fresh (order #348636)"
1211,"January 11, 2024",app_store_review,2,Coupon SAVE50 did not apply at checkout and I paid full price. This is the fourth time.
2688,2024-01-13,support_ticket,,La aplicacion se cierra sola cada vez que intento pagar
2169,2024-02-16,survey_comment,,App stuck on loading screen for 5 minutes then closed. This is the first time.
1373,"March 24, 2024",app_store_review,3,Works fine for me most of the time
1082,12-Feb-24,app_store_review,1,"Cannot add address, the save button is greyed out"
1834,2024-02-28,app_store_review,5,"Best delivery service in my city, never had an issue Agent Rahul was handling it."
2225,"January 13, 2024",support_ticket,5,"Best delivery service in my city, never had an issue (order #962392)!!!!"
2418,03/15/2024,support_ticket,3,meh
1460,2024-01-03,support_ticket,3,THE NEW VERSION DRAINS MY BATTERY SO FAST. THIS IS THE FIRST TIME.
1818,2024-03-14 02:06:40,support_ticket,3,App stuck on loading screen for 5 minutes then closed. This is the fourth time.
1403,Jan 21 2024,support_ticket,2,Login button does nothing on the latest update. This is the fourth time.
1052,"January 6, 2024",app_store_review,1,The store staff was friendly when I picked up my order (order #773971)
2010,"March 6, 2024",app_store_review,2,"I was charged twice for the same order, please refund the extra amount (order #958311)"
2178,Jan 6 2024,support_ticket,1,Order marked delivered but nothing arrived at my place
1455,,survey_comment,2,Driver could not find my building and just cancelled (order #343977)
1457,03/28/2024,app_store_review,2,Nobody from support replied to my three emails - my sushi order in Bangalore
1913,05/02/2024,support_ticket,1,Thank you to the agent Priya who handled my complaint so well
1343,2024-03-02,support_ticket,3,Works fine for me most of the time
1339,2024-03-01 23:15:14,app_store_review,3,oook i guess
1049,2024-01-23,app_store_review,2,My order arrived almost an hour late and the food was cold (order #540552)
1554,09/01/2024,support_ticket,,Driver could not find my building and just cancelled Agent Vikram was handling it.
2328,02/03/2024,app_store_review,1,Login button does nothing on the latest update (order #130221)
1984,Jan 8 2024,support_ticket,1,Nobody from support replied to my three emails - my pizza order in Chennai
1306,02/03/2024,survey_comment,1,My order arrived almost an hour late and the food was cold (order #434198)
1646,09-Mar-24,survey_comment,,"Best delivery service in my city, never had an issue. This is the second time."
1392,18/01/2024,survey_comment,2,The support agent was very helpful and solved my issue quickly
1234,16-Mar-24,survey_comment,2,The store staff was friendly when I picked up my order - my thali order in Pune
1326,2024-02-01,support_ticket,3,Nobody from support replied to my three emails (order #918207)
2105,28-Feb-24,support_ticket,,  The invoice amount does not match what the app showed me Agent Anil was handling it.   
1311,01/09/2024,survey_comment,1,Food was spilled all over the bag when it reached me - my sushi order in Pune
2723,03/12/2024,app_store_review,5,Why is there a service fee I never agreed to on my bill
2731,"March 13, 2024",survey_comment,,  	  
1993,,survey_comment,,The map screen freezes and I cannot place an order (order #496129)
2686,,app_store_review,2,"Mera refund abhi tak nahi aaya, bahut bura service hai"
1307,06/03/2024,app_store_review,3,"  My refund still hasn't come after 10 days, this is ridiculous - my sushi order in Chennai   "
2602,01/24/2024,support_ticket,,What are your office timings on weekends
2803,2024-03-07,app_store_review,1,  Waited two hours and the order was finally cancelled by the app (order #393366)
2012,,support_ticket,,"BEST DELIVERY SERVICE IN MY CITY, NEVER HAD AN ISSUE (ORDER #579285)"
2661,Feb 11 2024,app_store_review,,Pedido llego tarde y faltaban articulos
2199,"February 14, 2024",app_store_review,3,"Average experience, cooould be better"
2690,02-Feb-24,app_store_review,2,"Mera refund abhi tak nahi aaya, bahut bura service hai"
1459,03/07/2024,survey_comment,,"  Five stars, the app is fantastic and reliable (order #856027)   "
2781,01/24/2024,support_ticket,,test test test ignore
2034,21-Jan-24,app_store_review,2,Why is there a service fee I never agreed to on my bill - my fruits order in Pune
1040,02/22/2024,survey_comment,1,THE NEW VERSION DRAINS MY BATTERY SO FAST - MY FRUITS ORDER IN DELHI
2301,02/28/2024,app_store_review,2,Delivery person was rude and threw the bag on the floor Agent Vikram was handling it.
1559,23/02/2024,survey_comment,1,THE INVOICE AMOUNT DOES NOT MATCH WHAT THE APP SHOWED ME (ORDER #774588)
1280,01-Feb-24,survey_comment,3,The invoice amount does not match what the app showed me (order #667851)
1416,"January 10, 2024",survey_comment,2,My order arrived almost an hour late and the food was cold (order #788793)
2431,20-Jan-24,app_store_review,1,APP STUCK ON LOADING SCREEN FOR 5 MINUTES THEN CLOSED - MY PIZZA ORDER IN DELHI
2421,15/01/2024,survey_comment,2,App keeps crashing every time I open the cart (order #606110)
2792,,survey_comment,1,Customer care kept me on hold for 40 minutes then disconnected. This is the third time.  
2446,26-Feb-24,support_ticket,1,"Cannot add address, the save button is greyed out (order #102359)"
2514,"January 16, 2024",app_store_review,5,"Wonderful, charged me twice, exactly what I wanted today"
1248,2024-01-19 08:49:34,survey_comment,4,"Five stars, the app is fantastic and reliable Agent Arjun was handling it."
1783,Mar 11 2024,support_ticket,1,The new versiooon drains my battery so fast (order #505205)
2312,2024-02-15 23:51:30,app_store_review,5,"Great experience overall, food always fresh Agent Rahul was handling it."
1896,01/06/2024,survey_comment,1,Food was spilled all over the bag when it reached me - my sushi order in Pune
1449,2024-01-06,support_ticket,,"Best delivery service in my city, never had an issue (order #913331)"
1369,2024-02-10,app_store_review,2,Got charged for a subscription I cancelled last month. This is the fourth time.
2769,,survey_comment,1,Login button does nothing on the latest update - my burger order in Hyderabad
2798,16-Mar-24,app_store_review,3,  Thank you to the agent Priya who handled my complaint so well. This is the fourth time.
2236,01-Mar-24,support_ticket,5,"Super easy to use and quick checkout, well done team Agent Priya was handling it."
1844,04/02/2024,survey_comment,4,"Best delivery service in my city, never had an issue - my thali order in Chennai"
1304,13-Feb-24,app_store_review,1,Coupon SAVE50 did not apply at checkout and I paid full price
1875,02/14/2024,app_store_review,1,"Cannot add address, the save button is greyed out"
1071,"March 9, 2024",app_store_review,2,  Coupon SAVE50 did not apply at checkout and I paid full price Agent Arjun was handling it.   
2325,2024-01-12,app_store_review,2,"Package was left at the wrong door, I never received it"
1702,"January 2, 2024",support_ticket,2,Delivery person was rude and threw the bag on the floor - my biryani order in Mumbai
2444,"January 19, 2024",app_store_review,2,The support agent was very helpful and solved my issue quickly - my thali order in Hyderabad
1413,2024-03-26,support_ticket,,Login button does nothing on the latest update (order #633036)
2167,2024-03-12 04:37:54,survey_comment,2,Chat support gave me copy paste answers that did not help - my thali order in Hyderabad
1680,2024-02-21 19:42:00,support_ticket,1,"Double deduction on my card for order, need this reversed asap"
2230,"March 24, 2024",survey_comment,4,"Super easy to use and quick checkout, well done team Agent Meera was handling it."
1794,27/01/2024,support_ticket,,"Average experience, could be better"
1361,2024-01-04 21:14:00,app_store_review,,"Super easy to use and quick checkout, well done team - my sushi order in Chennai"
2393,,support_ticket,5,"  Super easy to use and quick checkout, well done team (order #746233)   "
1047,Jan 15 2024,app_store_review,5,"Great experience overall, food always fresh Agent Arjun was handling it."
2372,,survey_comment,2,GOT CHARGED FOR A SUBSCRIPTION I CANCELLED LAST MONTH - MY BURGER ORDER IN MUMBAI
1265,"January 10, 2024",survey_comment,3,Delivery person was rude and threw the bag on the floor Agent Priya was handling it.
1037,2024-02-04,support_ticket,3,ok i guess
1905,2024-01-12 08:58:31,app_store_review,,Works fine for me most of the time
2354,02/21/2024,support_ticket,,Coupon SAVE50 did not apply at checkout and I paid full price
1743,2024-03-27 00:07:29,support_ticket,2,The invoice amount does not match what the app showed me
1790,"January 22, 2024",app_store_review,5,"Love this app, ordering is so smooth and fast (order #265603)"
1870,20/02/2024,support_ticket,3,  meh   
2802,"February 12, 2024",survey_comment,2,Waited two hours and the order was finally cancelled by the app - my sushi order in Kolkata  
1552,26-Jan-24,app_store_review,,Works fine for me most of the time
2239,11-Mar-24,support_ticket,,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST"
1319,Jan 12 2024,app_store_review,,Order marked delivered but nothing arrived at my place Agent Priya was handling it.
2420,2024-03-18,support_ticket,1,Thank you to the agent Priya who handled my complaint so well
1208,"February 24, 2024",app_store_review,1,App keeps crashing every time I open the cart (order #299254)
1486,18-Feb-24,survey_comment,1,The new version drains my battery so fast
2291,2024-01-11 10:59:57,support_ticket,1,"My refund still hasn't come after 10 days, this is ridiculous (order #109089)"
1528,17/01/2024,app_store_review,2,"Items were missing from my delivery, got only half the order (order #465549)"
2513,Mar 17 2024,app_store_review,4,"PERFECT, THE APP FROZE AGAIN, WHAT A WONDERFUL FEATURE"
1915,2024-03-02,app_store_review,3,  App keeps crashing every time I open the cart (order #263459)   
2654,02/05/2024,app_store_review,,👍
1091,2024-03-22 05:04:28,survey_comment,,Delivery person was rude and threw the bag on the floor - my pizza order in Kolkata
2040,2024-03-02 11:59:01,app_store_review,,  Payment failed but money got deducted from my account - my thali order in Delhi   
1857,20/01/2024,survey_comment,4,"Great experience overall, food always fresh"
1874,03/14/2024,survey_comment,1,"  Package was left at the wrong door, I never received it (order #398739)   "
2115,"March 27, 2024",survey_comment,,Driver could not find my building and just cancelled
1785,02/28/2024,survey_comment,,  The map screen freezes and I cannot place an order - my milk order in Delhi   
1484,Jan 1 2024,app_store_review,3,"Items were missing from my delivery, got only half the order (order #580233)"
1998,Mar 22 2024,support_ticket,2,Notifications stopped working after the update
1264,11/01/2024,support_ticket,1,"My refund still hasn't come after 10 days, this is ridiculous. This is the fourth time."
1610,"February 10, 2024",support_ticket,2,My order arrived almost an hour late and the food was cold
1135,Jan 7 2024,support_ticket,1,Order marked delivered but nothing arrived at my place - my burger order in Bangalore
2318,Feb 3 2024,support_ticket,3,"It is okay, nothing special"
2378,07-Mar-24,app_store_review,1,The invoice amount does not match what the app showed me (order #436055)
1219,"January 19, 2024",support_ticket,,"Cannot add address, the save button is greyed out"
2323,2024-01-27,app_store_review,5,"Five stars, the app is fantastic and reliable"
1569,"February 4, 2024",support_ticket,4,"Love this app, ordering is so smooth and fast - my biryani order in Kolkata"
1922,17-Jan-24,app_store_review,4,"Best delivery service in my city, never had an issue Agent Rahul was handling it."
1424,"March 8, 2024",support_ticket,3,"Average experience, could be better"
2358,05/03/2024,app_store_review,1,The store staff was friendly when I picked up my order - my groceries order in Mumbai
2648,"February 26, 2024",support_ticket,,asdkjfh askjdfh kjsdf
1582,"March 26, 2024",support_ticket,5,"Super easy to use and quick checkout, well done team - my milk order in Mumbai"
2134,14/01/2024,survey_comment,1,Waited two hours and the order was finally cancelled by the app (order #785577)
2623,"February 19, 2024",support_ticket,1,test test test ignore
1662,2024-01-25 19:43:26,app_store_review,3,Why is there a service fee I never agreed to on my bill (order #848226)
1831,,survey_comment,,  The map screen freezes and I cannot place an order (order #850534)   
1918,Feb 2 2024,support_ticket,2,Order marked delivered but nothing arrived at my place Agent Neha was handling it.
1301,2024-03-23,support_ticket,1,Customer care kept me on hold for 40 minutes then disconnected - my fruits order in Mumbai!!!!
1716,,app_store_review,1,Chat support gave me copy paste answers that did not help (order #893310)
1988,2024-01-22,app_store_review,2,Login button does nothing on the latest update
1729,"January 6, 2024",survey_comment,2,WAITED TWO HOURS AND THE ORDER WAS FINALLY CANCELLED BY THE APP. THIS IS THE FIRST TIME.
1958,03/07/2024,support_ticket,1,The support agent was very helpful and solved my issue quickly (order #877725)
1320,2024-02-05 23:28:49,app_store_review,2,"Cannot add address, the save button is greyed out"
2146,,support_ticket,1,Order marked delivered but nothing arrived at my place. This is the fourth time.
1588,2024-03-28 02:24:57,survey_comment,4,"Super easy to use and quick checkout, well done team (order #488414)"
1517,2024-03-07 09:11:07,support_ticket,,Waited two hours and the order was finally cancelled by the app
1928,2024-01-21,app_store_review,,"Great experience overall, food always fresh"
2563,19-Feb-24,survey_comment,2,App crashed during payment and then it still deducted money from my card
1850,2024-01-23 00:35:28,support_ticket,3,"It is oookay, nothing special"
2425,2024-01-15 03:44:34,app_store_review,5,"Five stars, the app is fantastic and reliable (order #921534)"
1263,20/03/2024,support_ticket,1,Thank you to the agent Priya who handled my complaint so well - my burger order in Chennai
1496,,app_store_review,1,  Food was spilled all over the bag when it reached me   
2216,,survey_comment,2,My order arrived almost an hour late and the food was cold. This is the fourth time.
2591,16/03/2024,survey_comment,,Do you have any job openings for delivery partners in Pune
2551,Mar 19 2024,survey_comment,,"Driver was rude and items were missing, also the refund never came"
2303,2024-01-19,survey_comment,5,"Love this app, ordering is so smooth and fast (order #285710)"
2061,,survey_comment,3,Got charged for a subscription I cancelled last month
1441,18-Jan-24,survey_comment,3,Delivery person was rude and threw the bag on the floor. This is the second time.
2118,"March 2, 2024",survey_comment,2,Waited two hours and the order was finally cancelled by the app
1073,15-Jan-24,survey_comment,1,Coupon SAVE50 did not apply at checkout and I paid full price Agent Sana was handling it.
1474,02/08/2024,support_ticket,4,"Super easy to use and quick checkout, well done team"
2215,"January 6, 2024",support_ticket,3,meh
2009,09/03/2024,app_store_review,2,"Items were missing from my delivery, got only half the order"
2776,,app_store_review,,Chat support gave me copy paste answers that did not help (order #703080)
1964,2024-01-12 02:13:42,app_store_review,2,Why is there a service fee I never agreed to on my bill
1584,2024-03-08,app_store_review,3,"Average experience, could be better"
2565,01/03/2024,survey_comment,1,Order came late AND I was charged a delivery fee that should have been free
2554,"February 18, 2024",support_ticket,1,"Driver was rude and items were missing, also the refund never came"
1452,03/08/2024,app_store_review,1,Customer care kept me on hold for 40 minutes then disconnected - my pizza order in Kolkata
2523,2024-03-15 22:03:43,app_store_review,5,"Fantastic service, only took two hours for cold food, amazing"
1883,09/02/2024,support_ticket,2,APP STUCK ON LOADING SCREEN FOR 5 MINUTES THEN CLOSED
2005,2024-01-20 09:36:30,support_ticket,,Coupon SAVE50 did not apply at checkout and I paid full price
2624,04/02/2024,survey_comment,1,test test test ignore
1372,,support_ticket,3,  Thank you to the agent Priya who handled my complaint so well - my milk order in Delhi   
1762,2024-01-11,app_store_review,,"Five stars, the app is fantastic and reliable. This is the third time."
2742,Feb 3 2024,survey_comment,,
2659,03/23/2024,app_store_review,,😡😡😡😡
1766,01/03/2024,app_store_review,1,Search bar shows no results even for items that exist (order #983825)
1083,19-Feb-24,support_ticket,3,"Average experience, could be better"
1438,07/01/2024,app_store_review,4,"Best delivery service in my city, never had an issue Agent Sana was handling it."
2193,25/01/2024,survey_comment,2,Order marked delivered but nothing arrived at my place. This is the first time.
1323,2024-02-17,support_ticket,1,Order marked delivered but nothing arrived at my place Agent Sana was handling it.
1089,12-Feb-24,survey_comment,5,"  Love this app, ordering is so smooth and fast (order #934816)   "
1673,Jan 11 2024,survey_comment,1,Got charged for a subscription I cancelled last month Agent Neha was handling it.!!!!
1836,,survey_comment,1,  Nobody from support replied to my three emails (order #514515)   
1112,2024-01-03 02:27:06,support_ticket,1,Delivery person was rude and threw the bag on the floor - my biryani order in Chennai
1827,2024-03-01 11:55:02,survey_comment,,"Package was left at the wrong door, I never received it (order #769068)"
2552,02/23/2024,app_store_review,1,App crashed during payment and then it still deducted money from my card
1475,02/03/2024,support_ticket,,"Cannot add address, the save button is greyed out. This is the first time."
2151,Jan 25 2024,app_store_review,,meh
2784,03-Mar-24,support_ticket,,THANK YOU TO THE AGENT PRIYA WHO HANDLED MY COMPLAINT SO WELL AGENT ANIL WAS HANDLING IT.
2182,Feb 24 2024,app_store_review,,App stuck on loading screen for 5 minutes then closed - my fruits order in Bangalore!!!!
1002,18-Jan-24,support_ticket,1,My order arrived almost an hour late and the food was cold (order #343962)
1381,02/25/2024,support_ticket,3,Driver could not find my building and just cancelled (order #969005)
2020,"February 9, 2024",support_ticket,3,ok i guess
1119,,survey_comment,1,DELIVERY PERSON WAS RUDE AND THREW THE BAG ON THE FLOOR (ORDER #637234)
1094,03/08/2024,survey_comment,5,"Great experience overall, food always fresh Agent Meera was handling it."
1950,01/17/2024,survey_comment,5,"Five stars, the app is fantastic and reliable - my thali order in Chennai!!!!"
2671,Jan 10 2024,app_store_review,,"Mera refund abhi tak nahi aaya, bahut bura service hai"
1715,2024-01-17 23:03:53,app_store_review,1,Coupon SAVE50 did not apply at checkout and I paid full price (order #911763)
2522,03/08/2024,app_store_review,5,"Wonderful, charged me twice, exactly what I wanted today"
2487,27/01/2024,support_ticket,1,Delivery person was rude and threw the bag on the floor. This is the first time.
2588,07-Mar-24,app_store_review,,Please add more vegan restaurants to the platform
1806,Jan 21 2024,support_ticket,,"DOUBLE DEDUCTION ON MY CARD FOR ORDER, NEED THIS REVERSED ASAP AGENT VIKRAM WAS HANDLING IT."
1061,"March 20, 2024",support_ticket,5,"Best delivery service in my city, never had an issue - my milk order in Kolkata"
2347,,support_ticket,2,The map screen freezes and I cannot place an order (order #346208)
2295,2024-03-15,app_store_review,,Waited two hours and the order was finally cancelled by the app (order #120923)
1007,18-Mar-24,app_store_review,2,Delivery person was rude and threw the bag on the floor Agent Rahul was handling it.
2440,2024-01-09,support_ticket,,"Average experience, could be better"
2212,08-Mar-24,app_store_review,2,"PACKAGE WAS LEFT AT THE WRONG DOOR, I NEVER RECEIVED IT (ORDER #639737)"
1814,2024-01-06 13:16:49,survey_comment,2,Driver could not find my building and just cancelled - my pizza order in Pune
1954,19/01/2024,support_ticket,3,Chat support gave me copy paste answers that did not help (order #250753)
1947,Feb 17 2024,app_store_review,2,Waited two hours and the order was finally cancelled by the app - my thali order in Pune
1556,06/02/2024,survey_comment,3,The store staff was friendly when I picked up my order. This is the second time.
2397,02/27/2024,survey_comment,,"Five stars, the app is fantastic and reliable - my pizza order in Hyderabad"
2127,2024-01-08 21:35:54,support_ticket,3,Login button does nothing on the latest update (order #313198)
2261,22/03/2024,survey_comment,1,"Items were missing from my delivery, got only half the order"
1430,05/03/2024,survey_comment,2,Order marked delivered but nothing arrived at my place - my thali order in Bangalore
1999,2024-01-10 01:30:59,support_ticket,3,"Average experience, could be better"
2412,"January 13, 2024",app_store_review,,"Average experience, could be better"
1247,Jan 10 2024,support_ticket,5,"  Super easy to use and quick checkout, well done team (order #692862)   "
2250,03/01/2024,app_store_review,3,Works fine for me most of the time
2086,13-Feb-24,survey_comment,,"GREAT EXPERIENCE OVERALL, FOOD ALWAYS FRESH (ORDER #312511)"
1269,20/01/2024,survey_comment,2,Food was spilled all over the bag when it reached me - my thali order in Pune
1706,,app_store_review,,"Average experience, could be better"
1165,,support_ticket,,ok i guess
1188,19-Mar-24,app_store_review,5,"Great experience overall, food always fresh Agent Priya was handling it."
2706,"February 12, 2024",app_store_review,5,"Package was left at the wrong door, I never received it"
2703,2024-02-11,support_ticket,1,Le livreur etait tres impoli et la commande etait froide
2290,2024-03-11,survey_comment,1,WAITED TWO HOURS AND THE ORDER WAS FINALLY CANCELLED BY THE APP (ORDER #874337)
1969,2024-02-05,app_store_review,,Nobody from support replied to my three emails
1668,"January 26, 2024",survey_comment,1,App stuck on loading screen for 5 minutes then closed Agent Meera was handling it.
2598,2024-01-17,app_store_review,,Please add more vegan restaurants to the platform
2377,Feb 25 2024,app_store_review,3,"My refund still hasn't come after 10 days, this is ridiculous - my groceries order in Delhi!!!!"
2222,"March 4, 2024",survey_comment,3,ok i guess!!!!
2540,2024-02-08,app_store_review,5,"Fantastic service, only took two hours for cold food, amazing"
2805,2024-03-13,survey_comment,2,  App crashed during payment and then it still deducted money from my card
2391,"February 9, 2024",survey_comment,3,"I was charged twice for the same order, please refund the extra amount (order #454005)"
1807,08-Mar-24,survey_comment,3,  Notifications stopped working after the update - my burger order in Delhi   
2687,02/01/2024,support_ticket,2,Pedido llego tarde y faltaban articulos
1739,2024-01-14 19:32:51,survey_comment,,"My refund still hasn't come after 10 days, this is ridiculous"
1909,"January 13, 2024",survey_comment,2,Waited two hours and the order was finally cancelled by the app. This is the fourth time.
1336,01/15/2024,support_ticket,3,Works fine for me most of the time
2586,28-Mar-24,app_store_review,,What are your office timings on weekends
1574,"February 12, 2024",support_ticket,,"Cannot add address, the save button is greyed out. This is the first time."
1942,15-Feb-24,survey_comment,3,Coupon SAVE50 did not apply at checkout and I paid full price. This is the first time.
1167,04/02/2024,support_ticket,1,Got charged for a subscription I cancelled last month. This is the first time.
1516,2024-02-28,app_store_review,1,Custooomer care kept me on hold for 40 minutes then disconnected. This is the fourth time.
1182,"March 4, 2024",support_ticket,2,App stuck on loading screen for 5 minutes then closed
2190,2024-02-06 14:14:29,app_store_review,3,meh
1886,02/24/2024,support_ticket,5,"Love this app, ordering is so smooth and fast (order #673129)"
2556,"January 7, 2024",app_store_review,1,App crashed during payment and then it still deducted money from my card
2076,Feb 20 2024,app_store_review,,"Best delivery service in my city, never had an issue Agent Arjun was handling it."
2790,15-Jan-24,survey_comment,,"Cannot add address, the save button is greyed out - my thali order in Kolkata."
2685,2024-03-03,survey_comment,,"App bahut acchi hai, bahut fast hai"
1217,08/02/2024,survey_comment,3,meh
1176,"March 24, 2024",support_ticket,3,"Package was left at the wrong door, I never received it Agent Arjun was handling it.!!!!"
2335,05-Jan-24,survey_comment,2,  The store staff was friendly when I picked up my order (order #144454)   
1055,25/02/2024,support_ticket,,Nobody from support replied to my three emails
2304,2024-03-19 14:40:55,survey_comment,2,Got charged for a subscription I cancelled last month
2668,03/18/2024,app_store_review,2,Le livreur etait tres impoli et la commande etait froide
1420,,app_store_review,2,Driver could not find my building and just cancelled. This is the third time.
1351,27-Feb-24,survey_comment,5,"Best delivery service in my city, never had an issue (order #519692)"
2043,Jan 5 2024,support_ticket,3,meh
1722,2024-03-04 13:07:07,survey_comment,,"Cannot add address, the save button is greyed out (order #264458)"
